comparison_type	cohort	left	right	n	pearson	spearman	mse	rmse	mae	median_abs_error	p90_abs_error	p95_abs_error	mean_signed_diff	sd_signed_diff
study_mean_label_pair	all	Cramer2	Rissland2	4667	0.24760431447510411	0.2674312693142251	1.4258155062479394	1.194075167754501	0.8924028232397752	0.6874414940214659	1.9307109064244645	2.4702753127497945	-0.027523600206336468	1.1937579141851256
study_mean_label_pair	all	Cramer2	Shendure	4592	0.3299874084276989	0.34107500141329583	1.2603222065946167	1.1226407290823794	0.8515390077170404	0.6719442503202309	1.7861559004449683	2.223851038756934	0.04117069024839715	1.1218855471299587
study_mean_label_pair	all	Cramer2	Simon	2833	0.16766783599990923	0.1817777105945473	1.5904637194105296	1.261135884593936	0.973679092549561	0.7853646510319494	2.011060344610776	2.4188004172973123	-0.04715310203735324	1.2602540634248254
study_mean_label_pair	all	Cramer2	Zimmer	3043	0.06248898426169795	0.06528897578227395	1.7669929327003095	1.3292828640663015	1.0499946250464902	0.8925015219240123	2.1013851754033106	2.5335236090337845	-0.10527775921712813	1.3251073639952837
study_mean_label_pair	all	Darnell	Dieterich	2247	0.6003558310956634	0.5220387557926983	0.7752877920933433	0.8805042828364569	0.6599344187359594	0.5144775533676373	1.3377858702645404	1.6903449408304327	-0.29795653028490665	0.8285588079031705
study_mean_label_pair	all	Darnell	Gejman	2502	0.30877400833526514	0.3630470758814682	1.4669439424774438	1.2111746127117442	0.8957306161767488	0.7057522091455639	1.862784825073817	2.369238261888981	-0.027268690189849183	1.210867606723698
study_mean_label_pair	all	Darnell	He	2787	0.4920809884400958	0.5339245290537596	1.0637793347137912	1.031396788202189	0.7299999948545051	0.5343703901844081	1.5352871544407594	2.063110861547397	-0.2246754505228243	1.0066281719911063
study_mean_label_pair	all	Darnell	Jaffrey	749	0.4102977073948606	0.345292943380778	2.85069158373563	1.6883991186137328	1.2789534530046291	1.0508433762952958	2.62593935172483	3.447527952039775	-0.9723972166463404	1.3802663644362558
study_mean_label_pair	all	Darnell	Marks	2421	0.6921969655041361	0.5436392239304688	0.4747250847264732	0.6890029642363472	0.4930550212214487	0.35202761860386117	1.1079853805963533	1.4270867539718881	-0.10946401283647729	0.6802519493689143
study_mean_label_pair	all	Darnell	Mortazavi	2432	0.42358657611398365	0.5048130218146444	1.1579668230052196	1.076088668746781	0.7968464535662735	0.6137146696018669	1.733830471345721	2.21120582270874	-0.18067194640402148	1.0608131177487397
